Prompt,Response
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon W-3175X @ 3.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** Intel C621

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4 ECC Registered

**CPU Mark:** 37167

**CPU Value:** N/A

**Thread Mark:** 2148

**Thread Value:** N/A

**TDP:** 255

**Power Performance:** 145.75

**Cores:** 28
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6242R @ 3.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-3200

**Memory Type:** 

**CPU Mark:** 35352

**CPU Value:** N/A

**Thread Mark:** 2426

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 172.45

**Cores:** 20
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6326 @ 2.90GHz

**Company:** Intel

**Socket:** FCLGA4189

**Supported Chipsets:** Intel C621

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**CPU Mark:** 35328

**CPU Value:** N/A

**Thread Mark:** 2356

**Thread Value:** N/A

**TDP:** 185

**Power Performance:** 190.96

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8260M @ 2.30GHz

**Company:** Intel

**Socket:** LGA3647

**Supported Chipsets:** Scalable Platform Base Board

**Max RAM Speed:** 2933 MHz

**Memory Type:** DDR4-2933

**CPU Mark:** 33970

**CPU Value:** N/A

**Thread Mark:** 2315

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 205.88

**Cores:** 24
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon D-2799 @ 2.40GHz

**Company:** Intel

**Socket:** FCBGA2579

**Supported Chipsets:** Broadwell DE

**Max RAM Speed:** DDR4-2133 MHz

**Memory Type:** 

**CPU Mark:** 33792

**CPU Value:** N/A

**Thread Mark:** 2404

**Thread Value:** N/A

**TDP:** 129

**Power Performance:** 261.95

**Cores:** 20
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Core i9-10980XE @ 3.00GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** X299

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 33408

**CPU Value:** N/A

**Thread Mark:** 2667

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 202.47

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 5220R @ 2.20GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** UPI-X5200

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 33370

**CPU Value:** N/A

**Thread Mark:** 2399

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 222.46

**Cores:** 24
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7302

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** Xeon/Wellsburg (SP3)

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4 ECC Unbuffered

**CPU Mark:** 33015

**CPU Value:** N/A

**Thread Mark:** 1978

**Thread Value:** N/A

**TDP:** 155

**Power Performance:** 213

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8168 @ 2.70GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** Scalable Programmable Platform (SPP)

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 32616

**CPU Value:** N/A

**Thread Mark:** 2138

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 159.1

**Cores:** 24
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7302P

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** Xeon D

**Max RAM Speed:** DDR4-3200

**Memory Type:** RDIMM, LRDIMM, UDIMM

**CPU Mark:** 32480

**CPU Value:** N/A

**Thread Mark:** 1878

**Thread Value:** N/A

**TDP:** 155

**Power Performance:** 209.55

**Cores:** 16
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD Ryzen Threadripper 2990WX

**Company:** AMD

**Socket:** sTR4

**Supported Chipsets:** X399

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**CPU Mark:** 32475

**CPU Value:** N/A

**Thread Mark:** 2290

**Thread Value:** N/A

**TDP:** 250

**Power Performance:** 129.9

**Cores:** 32
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6252 @ 2.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** C621

**Max RAM Speed:** 2933 MT/s

**Memory Type:** DDR4-2933

**CPU Mark:** 32410

**CPU Value:** N/A

**Thread Mark:** 2143

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 216.06

**Cores:** 24
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6230R @ 2.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** C621

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 32223

**CPU Value:** N/A

**Thread Mark:** 2020

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 214.82

**Cores:** 26
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Core i9-9980XE @ 3.00GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** X299

**Max RAM Speed:** 2933MHz

**Memory Type:** DDR4

**CPU Mark:** 31905

**CPU Value:** N/A

**Thread Mark:** 2566

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 193.37

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon W-2295 @ 3.00GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** LGA2066

**Max RAM Speed:** 2933 MHz

**Memory Type:** DDR4

**CPU Mark:** 31680

**CPU Value:** N/A

**Thread Mark:** 2696

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 192

**Cores:** 18
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7282

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** Rome

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**CPU Mark:** 31631

**CPU Value:** N/A

**Thread Mark:** 1987

**Thread Value:** N/A

**TDP:** 120

**Power Performance:** 263.59

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8259CL @ 2.50GHz

**Company:** Intel

**Socket:** LGA 3647

**Supported Chipsets:** C621

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 31500

**CPU Value:** N/A

**Thread Mark:** 1863

**Thread Value:** N/A

**TDP:** 210

**Power Performance:** 150

**Cores:** 24
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7371

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** PCIe4 x24

**Max RAM Speed:** DDR4-3200

**Memory Type:** RDIMM/LRDIMM

**CPU Mark:** 31094

**CPU Value:** N/A

**Thread Mark:** 2377

**Thread Value:** N/A

**TDP:** 180W

**Power Performance:** 15.6

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Core i9-9960X @ 3.10GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** TRX40, X299, Z390, Z490, B460, H470, Q470, W480

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**CPU Mark:** 30655

**CPU Value:** N/A

**Thread Mark:** 2631

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 185.79

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6253CL @ 3.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** W-8364HP-WR

**Max RAM Speed:** 2933MHz

**Memory Type:** DDR4

**CPU Mark:** 30616

**CPU Value:** N/A

**Thread Mark:** 2346

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 149.35

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon W-3245 @ 3.20GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** Intel C621

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**CPU Mark:** 30549

**CPU Value:** N/A

**Thread Mark:** 2537

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 149.02

**Cores:** 16
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD Ryzen Threadripper 2970WX

**Company:** AMD

**Socket:** sTR4

**Supported Chipsets:** TRX40, X399

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**CPU Mark:** 30433

**CPU Value:** N/A

**Thread Mark:** 2358

**Thread Value:** N/A

**TDP:** 250

**Power Performance:** 121.73

**Cores:** 24
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7551P

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** Xeon E5-2600 v4 series and similar

**Max RAM Speed:** DDR4-3200MHz

**Memory Type:** DDR4

**CPU Mark:** 30313

**CPU Value:** N/A

**Thread Mark:** 1719

**Thread Value:** N/A

**TDP:** 180

**Power Performance:** 168.4

**Cores:** 32
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6246R @ 3.40GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** Intel C621

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 30220

**CPU Value:** N/A

**Thread Mark:** 2321

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 147.41

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon W-3265 @ 2.70GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 30105

**CPU Value:** N/A

**Thread Mark:** 2572

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 146.85

**Cores:** 24
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8268 @ 2.90GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** 2933 MHz

**Memory Type:** DDR4-2933

**CPU Mark:** 30103

**CPU Value:** N/A

**Thread Mark:** 2167

**Thread Value:** N/A

**TDP:** 205

**Power Performance:** 146.84

**Cores:** 24
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Silver 4314 @ 2.40GHz

**Company:** Intel

**Socket:** FCLGA4189

**Supported Chipsets:** LGA 4189

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 30043

**CPU Value:** N/A

**Thread Mark:** 2179

**Thread Value:** N/A

**TDP:** 135

**Power Performance:** 222.54

**Cores:** 16
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD Ryzen Threadripper 2950X

**Company:** AMD

**Socket:** sTR4

**Supported Chipsets:** X399, TRX40

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4, DDR4 ECC

**CPU Mark:** 29981

**CPU Value:** N/A

**Thread Mark:** 2488

**Thread Value:** N/A

**TDP:** 180

**Power Performance:** 166.56

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Core i9-7980XE @ 2.60GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** X299

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**CPU Mark:** 29842

**CPU Value:** N/A

**Thread Mark:** 2474

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 180.86

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6254 @ 3.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-2933 (Note: This is likely an estimate, as the actual maximum RAM speed may vary depending on the specific configuration)

**Memory Type:** DDR4

**CPU Mark:** 29356

**CPU Value:** N/A

**Thread Mark:** 2381

**Thread Value:** N/A

**TDP:** 200

**Power Performance:** 146.78

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon W-2191B @ 2.30GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** LGA2066

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 29049

**CPU Value:** N/A

**Thread Mark:** 2609

**Thread Value:** N/A

**TDP:** 140

**Power Performance:** 207.49

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6148 @ 2.40GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 28962

**CPU Value:** N/A

**Thread Mark:** 2182

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 193.08

**Cores:** 20
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6210U @ 2.50GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** 2933 MHz

**Memory Type:** DDR4

**CPU Mark:** 28915

**CPU Value:** N/A

**Thread Mark:** 2203

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 192.77

**Cores:** 20
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6154 @ 3.00GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** UPI LGA3647 (RAS), C621, C622, C624, C626

**Max RAM Speed:** DDR4-2666, DDR3L-2133

**Memory Type:** DDR4-2666, DDR3L-2133

**CPU Mark:** 28848

**CPU Value:** N/A

**Thread Mark:** 2264

**Thread Value:** N/A

**TDP:** 200

**Power Performance:** 144.24

**Cores:** 18
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7401P

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** ASRock Rack C621-4S2/U5-EK11

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**CPU Mark:** 28271

**CPU Value:** N/A

**Thread Mark:** 1689

**Thread Value:** N/A

**TDP:** 155

**Power Performance:** 182.4

**Cores:** 24
"
I need a CPU of ARM - low power range,"**CPU Name:** ARM Neoverse-N1 64 Core 0 MHz

**Company:** ARM

**Socket:** unknown

**Supported Chipsets:** unknown

**Max RAM Speed:** unknown

**Memory Type:** LPDDR4x

**CPU Mark:** 28079

**CPU Value:** N/A

**Thread Mark:** 1085

**Thread Value:** N/A

**TDP:** unknown

**Power Performance:** unknown

**Cores:** 64
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD Ryzen Threadripper 1950X

**Company:** AMD

**Socket:** sTR4

**Supported Chipsets:** X399, TRX40

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**CPU Mark:** 28037

**CPU Value:** N/A

**Thread Mark:** 2293

**Thread Value:** N/A

**TDP:** 180

**Power Performance:** 155.76

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6238 @ 2.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-2933

**Memory Type:** 

**CPU Mark:** 27617

**CPU Value:** N/A

**Thread Mark:** 1691

**Thread Value:** N/A

**TDP:** 140

**Power Performance:** 197.26

**Cores:** 22
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6212U @ 2.40GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** 

**Max RAM Speed:** DDR4-2933 MHz

**Memory Type:** DDR4

**CPU Mark:** 27470

**CPU Value:** N/A

**Thread Mark:** 2013

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 166.48

**Cores:** 24
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7571

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** C621

**Max RAM Speed:** DDR4-3200

**Memory Type:** DDR4

**CPU Mark:** 27445

**CPU Value:** N/A

**Thread Mark:** 1934

**Thread Value:** N/A

**TDP:** 120

**Power Performance:** 228.71

**Cores:** 32
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8173M @ 2.00GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** C621

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 27377

**CPU Value:** N/A

**Thread Mark:** 2123

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 165.92

**Cores:** 28
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon W-2195 @ 2.30GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** TRX40

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**CPU Mark:** 27325

**CPU Value:** N/A

**Thread Mark:** 2413

**Thread Value:** N/A

**TDP:** 140

**Power Performance:** 195.18

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6226R @ 2.90GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 27211

**CPU Value:** N/A

**Thread Mark:** 2290

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 181.41

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6208U @ 2.90GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** DDR4-2933

**Memory Type:** 

**CPU Mark:** 26901

**CPU Value:** N/A

**Thread Mark:** 2247

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 179.34

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Core i9-7960X @ 2.80GHz

**Company:** Intel

**Socket:** FCLGA2066

**Supported Chipsets:** X299

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**CPU Mark:** 26699

**CPU Value:** N/A

**Thread Mark:** 2525

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 161.81

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8175M @ 2.50GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** LGA3647

**Max RAM Speed:** 2933 MHz (based on the specifications)

**Memory Type:** DDR4-2933

**CPU Mark:** 26659

**CPU Value:** N/A

**Thread Mark:** 1903

**Thread Value:** N/A

**TDP:** 150W (typical design power)

**Power Performance:** 1.45W/GHz (based on the specifications)

**Cores:** 24
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6230 @ 2.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** Intel C621

**Max RAM Speed:** DDR4-2933

**Memory Type:** DDR4

**CPU Mark:** 26657

**CPU Value:** N/A

**Thread Mark:** 2285

**Thread Value:** N/A

**TDP:** 125

**Power Performance:** 213.25

**Cores:** 20
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Platinum 8160 @ 2.10GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** UPI-C6100 Series, C621 Series

**Max RAM Speed:** DDR4-2666, DDR4-2933, DDR4-3200, DDR4-3733, DDR4-4000

**Memory Type:** DDR4

**CPU Mark:** 26485

**CPU Value:** N/A

**Thread Mark:** 1984

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 176.56

**Cores:** 24
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD Ryzen Threadripper 2990X

**Company:** AMD

**Socket:** TR4

**Supported Chipsets:** X399, TRX40

**Max RAM Speed:** DDR4-3200, DDR4-2933 (OC)

**Memory Type:** DDR4

**CPU Mark:** 26469

**CPU Value:** N/A

**Thread Mark:** 2285

**Thread Value:** N/A

**TDP:** 250

**Power Performance:** 105.88

**Cores:** 32
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 5318Y @ 2.10GHz

**Company:** Intel

**Socket:** FCLGA4189

**Supported Chipsets:** LGA4189 (Intel C621)

**Max RAM Speed:** DDR4-2933 MHz

**Memory Type:** DDR4

**CPU Mark:** 26400

**CPU Value:** N/A

**Thread Mark:** 1826

**Thread Value:** N/A

**TDP:** 165

**Power Performance:** 160

**Cores:** 24
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 6242 @ 2.80GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** Intel C621-FM8

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4-3200

**CPU Mark:** 26288

**CPU Value:** N/A

**Thread Mark:** 2196

**Thread Value:** N/A

**TDP:** 150

**Power Performance:** 175.26

**Cores:** 16
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon Gold 5220 @ 2.20GHz

**Company:** Intel

**Socket:** FCLGA3647

**Supported Chipsets:** SP5100; C621-FM2

**Max RAM Speed:** 2933 MHz

**Memory Type:** DDR4-2933

**CPU Mark:** 25740

**CPU Value:** N/A

**Thread Mark:** 2396

**Thread Value:** N/A

**TDP:** 125

**Power Performance:** 205.92

**Cores:** 18
"
I need a CPU of Intel - low power range,"**CPU Name:** Intel Xeon E5-2698R v4 @ 2.20GHz

**Company:** Intel

**Socket:** FCLGA2011-3

**Supported Chipsets:** Broadwell-EX

**Max RAM Speed:** 1866 MHz

**Memory Type:** DDR4

**CPU Mark:** 25532

**CPU Value:** N/A

**Thread Mark:** 2225

**Thread Value:** N/A

**TDP:** 120W

**Power Performance:** 155.13

**Cores:** 20
"
I need a CPU of AMD - low power range,"**CPU Name:** AMD EPYC 7351P

**Company:** AMD

**Socket:** SP3

**Supported Chipsets:** Xeon E5 v2/v3, Opteron Generation 9

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**CPU Mark:** 25484

**CPU Value:** N/A

**Thread Mark:** 1809

**Thread Value:** N/A

**TDP:** 155

**Power Performance:** 164.41

**Cores:** 16
"
