Prompt,Response
I need 8GB RAM with 18050 speed - low range,"**Model:** Crucial Technology BL8G32C16U4BL.M8FE1 8GB

**Type:** DDR4

**Speed:** 18050

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 16GB RAM with 18000 speed - mid range,"**Model:** Corsair CMK32GX4M2B3466C16 16GB

**Type:** DDR4

**Speed:** 18000

**Capacity (GB):** 16

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** 288-pin, PC4-3600
"
I need 4GB RAM with 17900 speed - low range,"**Model:** G Skill Intl F4-3466C16-4GTZ 4GB

**Type:** DDR4

**Speed:** 17900

**Capacity (GB):** 4

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17850 speed - mid range,"**Model:** Crucial Technology BL16G32C16U4B.16FE 16GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered, Single Rank
"
I need 8GB RAM with 17750 speed - low range,"**Model:** G Skill Intl F4-3200C16-8GTZ 8GB

**Type:** DDR4

**Speed:** 17750

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 4GB RAM with 17700 speed - low range,"**Model:** Crucial Technology BLE4G4D30AEEA.K8FE 4GB

**Type:** DDR4

**Speed:** 17700

**Capacity (GB):** 4

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single-Rank
"
I need 8GB RAM with 17650 speed - low range,"**Model:** Shanghai Kuxin Microelectronics Ltd NMUD480E86-3200 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 17650 speed - low range,"**Model:** Terabyte Co Ltd RCX2-16G3000R 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 17650 speed - low range,"**Model:** Crucial Technology BL8G36C16U4WL.M8FE1 8GB

**Type:** DDR4

**Speed:** 17650

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** UDIMM
"
I need 8GB RAM with 17600 speed - low range,"**Model:** G Skill Intl F4-3600C19-8GSXWB 8GB

**Type:** DDR4

**Speed:** 17600

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 17550 speed - low range,"**Model:** Crucial Technology BLS8G4D26BFSEK.8FBR 8GB

**Type:** DDR4

**Speed:** 17550

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-2133
"
I need 16GB RAM with 17550 speed - mid range,"**Model:** G Skill Intl F4-3200C15-16GTZSK 16GB

**Type:** DDR4

**Speed:** 17550

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17500 speed - mid range,"**Model:** Essencore Limited KD4AGU880-34A170X 16GB

**Type:** DDR4

**Speed:** 17500

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17450 speed - mid range,"**Model:** Corsair CMN32GX4M2Z3200C16 16GB

**Type:** DDR4

**Speed:** 17450

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17400 speed - low range,"**Model:** G Skill Intl F4-4000C19-8GTZKW 8GB

**Type:** DDR4

**Speed:** 17400

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17300 speed - mid range,"**Model:** Silicon Power Computer & Communications SP016GXLZU360BSA 16GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17300 speed - mid range,"**Model:** G Skill Intl F4-4000C18-16GVK 16GB

**Type:** DDR4

**Speed:** 17300

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17250 speed - low range,"**Model:** A-DATA Technology AO1P32MC8T1-BW3S 8GB

**Type:** DDR4

**Speed:** 17250

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** 
"
I need 16GB RAM with 17250 speed - mid range,"**Model:** Crucial Technology BLS16G4D32AEST.M16FE 16GB

**Type:** DDR4

**Speed:** 17250

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 17200 speed - low range,"**Model:** G Skill Intl F4-3600C18-8GTRS 8GB

**Type:** DDR4

**Speed:** 17200

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 32GB RAM with 17200 speed - high range,"**Model:** G Skill Intl F4-4000C18-32GTRS 32GB

**Type:** DDR4

**Speed:** 17200

**Capacity (GB):** 32

**Form Factor:** UDIM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 17200 speed - mid range,"**Model:** Panram International Corporation W4U3200PS-16G 16GB

**Type:** DDR4

**Speed:** 17200

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual In-Line
"
I need 8GB RAM with 17150 speed - low range,"**Model:** Kingston KHX3466C19D4/8G 8GB

**Type:** DDR4

**Speed:** 17150

**Capacity (GB):** 8

**Form Factor:** DIMM

**DRAM Configuration:** Unbuffered
"
I need 8GB RAM with 17150 speed - low range,"**Model:** GIGA - BYTE Technology Co Ltd GP-ARS16G37 8GB

**Type:** DDR4

**Speed:** 17150

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** x2
"
I need 8GB RAM with 17100 speed - low range,"**Model:** Kingston 9905702-184.A00G 8GB

**Type:** DDR4

**Speed:** 17100

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 17100 speed - low range,"**Model:** Thermaltake Technology Co Ltd R019D408GX2-3200C16A 8GB

**Type:** DDR4

**Speed:** 17100

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** UDIMM
"
I need 16GB RAM with 17050 speed - mid range,"**Model:** Gold Key Technology Co Ltd NMUD416E82-3000D 16GB

**Type:** DDR4

**Speed:** 17050

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank x8
"
I need 4GB RAM with 17050 speed - low range,"**Model:** Corsair CMD16GX4M4C3200C16 4GB

**Type:** DDR4

**Speed:** 17050

**Capacity (GB):** 4

**Form Factor:** DIMM

**DRAM Configuration:** Unbuffered Single Rank
"
I need 16GB RAM with 17000 speed - mid range,"**Model:** Essencore Limited KD4AGU880-36A180U 16GB

**Type:** DDR4

**Speed:** 17000

**Capacity (GB):** 16

**Form Factor:** UDIMM

**DRAM Configuration:** Single Rank
"
I need 16GB RAM with 17000 speed - mid range,"**Model:** G Skill Intl F4-3200C16-16GSXKB 16GB

**Type:** DDR4

**Speed:** 17000

**Capacity (GB):** 16

**Form Factor:** DIMM

**DRAM Configuration:** Dual Channel
"
I need 8GB RAM with 16750 speed - low range,"**Model:** Golden Empire CL18-20-20 D4-3600 8GB

**Type:** DDR4

**Speed:** 16750

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** Single Rank x16
"
I need 32GB RAM with 16700 speed - high range,"**Model:** Kingston KHX2933C17S4/32G 32GB

**Type:** DDR4

**Speed:** 16700

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** UDIMM
"
I need 4GB RAM with 16650 speed - low range,"**Model:** Patriot Memory (PDP Systems) 3600 C17 Series 4GB

**Type:** DDR4

**Speed:** 16650

**Capacity (GB):** 4

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 16GB RAM with 16550 speed - mid range,"**Model:** G Skill Intl F4-3600C17-16GTZR 16GB

**Type:** DDR4

**Speed:** 16550

**Capacity (GB):** 16

**Form Factor:** UDIM

**DRAM Configuration:** Dual Channel
"
I need 16GB RAM with 16500 speed - mid range,"**Model:** Kingston KHX3200C20S4/16GX 16GB

**Type:** DDR4

**Speed:** 16500

**Capacity (GB):** 16

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-3300
"
I need 32GB RAM with 16250 speed - high range,"**Model:** Avant Technology W644GU44J2320NH 32GB

**Type:** DDR4

**Speed:** 16250

**Capacity (GB):** 32

**Form Factor:** SO-DIMM

**DRAM Configuration:** Unbuffered
"
I need 16GB RAM with 16200 speed - mid range,"**Model:** Corsair CMR64GX4M4C3466C16 16GB

**Type:** DDR4

**Speed:** 16200

**Capacity (GB):** 16

**Form Factor:** UDIM

**DRAM Configuration:** Dual In-Line Memory Module (DIMM)
"
I need 8GB RAM with 18550 speed - low range,"**Model:** Patriot Memory (PDP Systems) 3200 C18 Series 8GB

**Type:** DDR4

**Speed:** 18550

**Capacity (GB):** 8

**Form Factor:** SO-DIMM

**DRAM Configuration:** PC4-1866
"
I need 16GB RAM with 17900 speed - mid range,"**Model:** G Skill Intl F4-3600C17-16GTZKK 16GB

**Type:** DDR4

**Speed:** 17900

**Capacity (GB):** 16

**Form Factor:** Dual In-Line Memory Module (DIMM)

**DRAM Configuration:** UDIMM
"
I need 4GB RAM with 17850 speed - low range,"**Model:** Corsair CMK8GX4M2B3600C18 4GB

**Type:** DDR4

**Speed:** 17850

**Capacity (GB):** 4

**Form Factor:** UDIMM

**DRAM Configuration:** Dual Channel
"
