Prompt,Response
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z270 Taichi

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4-3866 (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe, USB-C

**Supported Form Factors:** M.2, mSATA, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Zenith Extreme

**Company:** Asus

**Socket:** TR4

**Chipset:** AMD X399

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, NVMe, M.2, U.2, PCIe x4

**Supported Form Factors:** M.2, U.2, PCIe

**Form Factor:** E-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte B360M H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, mSATA SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI H310M Pro-M2 Plus

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel H310

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix X370-F Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty X370 Gaming X

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2, M.2 (NVMe)

**Supported Form Factors:** 2.5"", mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI X299 Raider

**Company:** MSI

**Socket:** LGA 2066

**Chipset:** Intel X299

**Max RAM Speed:** DDR4-4600 (or higher with OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370 HD3P

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 4333MHz (OC)

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 SATA, M.2 PCIe, U.2

**Supported Form Factors:** M.2 (Key E), M.2 (Key M), mSATA

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370M DS3H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA6Gb/s, M.2 NVMe, PCIe x4

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Maxsun - low power range,"**Motherboard Name:** Maxsun MS-H110M

**Company:** Maxsun

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4 2133MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock H110M-DVS R2.0

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4 2133MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B460M Pro4

**Company:** Asrock

**Socket:** LGA 1200

**Chipset:** Intel B460

**Max RAM Speed:** 3200MHz (as per Intel B460 chipset specifications)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 ( PCIe & SATA), UFS

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B250 PC Mate

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe)

**Supported Form Factors:** HDD, SSD

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty Z270 Gaming K6

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2, U.2, USB-C, SATA

**Form Factor:** ATX
"
I need a motherboard of Colorful - low power range,"**Motherboard Name:** Colorful Battle Axe C.A320M-D Plus V14

**Company:** Colorful

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** HDD, SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150M Bazooka Plus

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR3/DDR4 1866

**Memory Type:** Dual Channel DDR3/DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, mSATA SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270-Gaming 3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X570 Pro4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** DDR4 4600(O.C.) / DDR3 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA6Gb/s, M.2 NVMe PCIe4x4, M.2 NVMe PCIe3x4

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Striker II Formula

**Company:** Asus

**Socket:** LGA 775

**Chipset:** Nvidia nForce 780i SLI

**Max RAM Speed:** 1066 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, eSATA, USB

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z390 M Gaming

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** DDR4 4600MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe NVMe

**Supported Form Factors:** 2.5-inch, M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock 990FX Extreme3

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 990FX

**Max RAM Speed:** DDR3-2400 (Note: This is based on the fact that this motherboard supports DDR3 RAM and has a maximum frequency of 2400 MHz)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x2, IDE

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte X570 Aorus Master

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** DDR4 4600MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** M.2, U.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370 Aorus Gaming Wifi

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4-2666

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, U.2, USB Flash Drive

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock 970 Extreme3 R2.0

**Company:** Asrock

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3 2400 MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe x4, AHCI

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370 Aorus Gaming 7

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte Z370XP SLI

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4-4133MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA, PCIe NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270XP-SLI

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, UEFI USB

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H270M-D3H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4 2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe, SATA), PCIe

**Supported Form Factors:** 2.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-EX58-UD3R Rev. 1.6

**Company:** Gigabyte

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** DDR3-1066

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, eSATA, PCIe x2, IDE

**Supported Form Factors:** 2.5-inch HDD, 3.5-inch HDD

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z97E-ITX/ac

**Company:** Asrock

**Socket:** LGA 1150

**Chipset:** Intel Z97

**Max RAM Speed:** 3200MHz ( Dual Channel )

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, M.2, PCIe x4

**Supported Form Factors:** mSATA, M.2, SATA DOM

**Form Factor:** Mini-ITX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF B450M-Plus Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** DDR4 3200 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Rampage III Formula

**Company:** Asus

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** DDR3-2400

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, PCIe, eSATA

**Supported Form Factors:** 2.5-inch HDD, 3.5-inch HDD, mSATA SSD, SATA SSD, USB Flash Drive

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime Z270M-Plus

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3866MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe, SATA), U.2

**Supported Form Factors:** 2.5-inch Hard Drive Bay, M.2 SSD Slot

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-AX370-Gaming K3

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X370

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5"", mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z170-HD3 DDR3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, M.2, PCIe NVMe

**Supported Form Factors:** AHCI, RAID

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-970A-D3 Rev. 3.0

**Company:** Gigabyte

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3 1866 MHz (OC)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, SATA II, IDE

**Supported Form Factors:** 2.5-inch and 3.5-inch hard drives, SSDs

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-970A-D3P Rev. 2.0

**Company:** Gigabyte

**Socket:** AM3+

**Chipset:** AMD 970

**Max RAM Speed:** DDR3 1866MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, PCIe, IDE

**Supported Form Factors:** 

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Z170M-E D3

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 (SATA/Super speed)

**Supported Form Factors:** 2.5"" HDD, mSATA, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus TUF X470-Plus Gaming

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD X470

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** U.2, mSATA, SATA Express

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H170M-D3H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** 

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** M.2 SATA/SATA/PCIe NVMe

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty Z370 Gaming K6

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** U.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z270 Killer SLI/ac

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4 3200

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte X570 Aorus Ultra

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** 3200MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, U.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Z170 Extreme4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, USB-C

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150 PC Mate

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe x4

**Supported Form Factors:** 2.5"", M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty X99X Killer

**Company:** Asrock

**Socket:** LGA 2011-3

**Chipset:** Intel X99

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA6Gb/s, PCIe, M.2

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-EX58-UD5

**Company:** Gigabyte

**Socket:** LGA 1366

**Chipset:** Intel X58

**Max RAM Speed:** 2400MHz (since it supports DDR3 memory with a maximum speed of 2400MHz)

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA II, SATA III, PCIe x16

**Supported Form Factors:** HDD, SSD, Floppy

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime B350M-E

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** HDD, SSD, M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Strix H270F Gaming

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H270

**Max RAM Speed:** DDR4 2400/2133 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** M.2, mSATA, U.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime X299-Deluxe

**Company:** Asus

**Socket:** LGA 2066

**Chipset:** Intel X299

**Max RAM Speed:** DDR4 4800MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, U.2

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD, U.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H170-HD3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H170

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (NVMe), PCIe x4

**Supported Form Factors:** 2.5"" HDD, M.2 SSD

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus X Hero (Wi-Fi AC)

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel Z370

**Max RAM Speed:** DDR4 3200 MHz

**Memory Type:** DDR4 SDRAM

**Supported Storage Interfaces:** SATA III, M.2 NVMe, M.2 SATA

**Supported Form Factors:** U.2, M.2, SATA, PCIe

**Form Factor:** ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte X570 Aorus Xtreme

**Company:** Gigabyte

**Socket:** AM4

**Chipset:** AMD X570

**Max RAM Speed:** 4600 MHz (OC)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2, USB-C

**Supported Form Factors:** M.2, mSATA, U.2, SATA III

**Form Factor:** E-ATX
"
I need a motherboard of Maxsun - low power range,"**Motherboard Name:** Maxsun MS-H110D4L M.2

**Company:** Maxsun

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA/SAS/PATA), PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-Z270M-D3H

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel Z270

**Max RAM Speed:** DDR4-3400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2

**Supported Form Factors:** 2.5-inch, M.2

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H110M-Gaming 3

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x2

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of Gigabyte - low power range,"**Motherboard Name:** Gigabyte GA-H110M-HD2

**Company:** Gigabyte

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe x4

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus ROG Maximus IV Extreme

**Company:** Asus

**Socket:** LGA 1155

**Chipset:** Intel P67

**Max RAM Speed:** DDR3 2600MHz

**Memory Type:** DDR3

**Supported Storage Interfaces:** SATA III, SATA II, eSATA, PCIe x4

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** E-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus Prime B450M-A

**Company:** Asus

**Socket:** AM4

**Chipset:** AMD B450

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe), U.2

**Supported Form Factors:** 2.5"" and 3.5""

**Form Factor:** Micro-ATX
"
I need a motherboard of SOYO - low power range,"**Motherboard Name:** SOYO SY-Meterstone B250M Gaming

**Company:** SOYO

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA, M.2, PCIe NVMe

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI B150M Mortar

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel B150

**Max RAM Speed:** DDR3-1866/DDR4-2400

**Memory Type:** DDR3/DDR4

**Supported Storage Interfaces:** SATA, M.2, PCIe

**Supported Form Factors:** AHCI/SATA, M.2 (SATA, PCIe), mPCIe

**Form Factor:** Micro-ATX
"
I need a motherboard of SOYO - low power range,"**Motherboard Name:** SOYO SY-B250D4 V2.0

**Company:** SOYO

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA/SAS/PCH)

**Supported Form Factors:** 

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI Z170A PC Mate

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z170

**Max RAM Speed:** DDR4-2400/2133/1866

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2, PCIe NVMe

**Supported Form Factors:** 2.5"" SSD, mSATA, M.2

**Form Factor:** ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus EX-H310M-V3

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel H310

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** 2.5"" SSD, M.2 SATA/NVMe

**Form Factor:** Micro-ATX
"
I need a motherboard of MSI - mid power range,"**Motherboard Name:** MSI X470 Gaming Plus

**Company:** MSI

**Socket:** AM4

**Chipset:** AMD X470

**Max RAM Speed:** 3200 MHz (based on the AMD X470 chipset's support for DDR4-3200 memory)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe, M.2 NVMe

**Supported Form Factors:** M.2, U.2, SATA

**Form Factor:** ATX
"
I need a motherboard of MSI - low power range,"**Motherboard Name:** MSI MPG Z390 Gaming Plus

**Company:** MSI

**Socket:** LGA 1151

**Chipset:** Intel Z390

**Max RAM Speed:** DDR4 4600(O.C.)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, PCIe NVMe

**Supported Form Factors:** 2.5"", 3.5""

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock H110M-DGS R3.0

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel H110

**Max RAM Speed:** DDR4-2400

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA), M.2 (PCIe)

**Supported Form Factors:** 2.5-inch HDD, M.2 SSD

**Form Factor:** Micro-ATX
"
I need a motherboard of Asus - low power range,"**Motherboard Name:** Asus B250 Mining Expert

**Company:** Asus

**Socket:** LGA 1151

**Chipset:** Intel B250

**Max RAM Speed:** DDR4 2400 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** SSD, HDD, M.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock Fatal1ty AB350 Gaming K4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD B350

**Max RAM Speed:** 3200 MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe, USB-C

**Supported Form Factors:** mSATA, M.2 (Key A, Key E), U.2

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock X399 Taichi

**Company:** Asrock

**Socket:** TR4

**Chipset:** AMD X399

**Max RAM Speed:** 3200MHz (as per AMD's specifications for the Ryzen Threadripper processors)

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, PCIe NVMe

**Supported Form Factors:** U.2, M.2, SATA

**Form Factor:** ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock B360M Pro4

**Company:** Asrock

**Socket:** LGA 1151

**Chipset:** Intel B360

**Max RAM Speed:** DDR4 2400MHz

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 (SATA and PCIe), UEFI firmware

**Supported Form Factors:** M.2, mSATA, SATA

**Form Factor:** Micro-ATX
"
I need a motherboard of Asrock - low power range,"**Motherboard Name:** Asrock A320M Pro4

**Company:** Asrock

**Socket:** AM4

**Chipset:** AMD A320

**Max RAM Speed:** 2933MHz ( Dual Channel )

**Memory Type:** DDR4

**Supported Storage Interfaces:** SATA III, M.2 NVMe

**Supported Form Factors:** HDD, SSD, USB

**Form Factor:** Micro-ATX
"
